<b>Transliteration: </b>szup-te-i-hu\𒊒𒊹𒐊𒄷
𒊒𒊹𒐊𒉌\<b>Transliteration: </b>szup-te-i-na
<b>Transliteration: </b>szup-te-i-na\𒊒𒊹𒐊𒉌
𒊒𒊹𒐊𒉌𒁹\<b>Transliteration: </b>szup-te-i-na-disz
<b>Transliteration: </b>szup-te-i-na-disz\𒊒𒊹𒐊𒉌𒁹
𒊒𒊹𒐊𒋡\<b>Transliteration: </b>szup-te-i-ka4
<b>Transliteration: </b>szup-te-i-ka4\𒊒𒊹𒐊𒋡
𒊕\<b>Transliteration: </b>sag
<b>Transliteration: </b>sag\𒊕
𒊕𒀀\<b>Transliteration: </b>sag-mu
<b>Transliteration: </b>sag-mu\𒊕𒀀
𒊕𒄯\<b>Transliteration: </b>sag-hur
<b>Transliteration: </b>sag-hur\𒊕𒄯
𒊕𒅀\<b>Transliteration: </b>sag-ia
<b>Transliteration: </b>sag-ia\𒊕𒅀
𒊕𒅆\<b>Transliteration: </b>sag-szi
<b>Transliteration: </b>sag-szi\𒊕𒅆
𒊕𒅗𒁲\<b>Transliteration: </b>sag-qa3-di
<b>Transliteration: </b>sag-qa3-di\𒊕𒅗𒁲
𒊕𒆕\<b>Transliteration: </b>sag-du
<b>Transliteration: </b>sag-du\𒊕𒆕
𒊕𒆕𒅀\<b>Transliteration: </b>sag-du-ia
<b>Transliteration: </b>sag-du-ia\𒊕𒆕𒅀
𒊕𒆕𒅆\<b>Transliteration: </b>sag-du-szi
<b>Transliteration: </b>sag-du-szi\𒊕𒆕𒅆
𒊕𒆕𒈿\<b>Transliteration: </b>sag-du-nu
<b>Transliteration: </b>sag-du-nu\𒊕𒆕𒈿
𒊕𒆕𒋙\<b>Transliteration: </b>sag-du-szu
<b>Transliteration: </b>sag-du-szu\𒊕𒆕𒋙
𒊕𒆕𒋙𒈠\<b>Transliteration: </b>sag-du-szu-ma
<b>Transliteration: </b>sag-du-szu-ma\𒊕𒆕𒋙𒈠
𒊕𒆕𒋙𒈿\<b>Transliteration: </b>sag-du-szu-nu
<b>Transliteration: </b>sag-du-szu-nu\𒊕𒆕𒋙𒈿
𒊕𒆕𒍪\<b>Transliteration: </b>sag-du-su2
<b>Transliteration: </b>sag-du-su2\𒊕𒆕𒍪
𒊕𒆗\<b>Transliteration: </b>sag-kal
<b>Transliteration: </b>sag-kal\𒊕𒆗
𒊕𒆳\<b>Transliteration: </b>sag-kur
<b>Transliteration: </b>sag-kur\𒊕𒆳
𒊕𒇲𒀀\<b>Transliteration: </b>szaq-la-a
<b>Transliteration: </b>szaq-la-a\𒊕𒇲𒀀
𒊕𒌆\<b>Transliteration: </b>sagszu-tug2
<b>Transliteration: </b>sagszu-tug2\𒊕𒌆
𒊕𒌨\<b>Transliteration: </b>sag-ur
<b>Transliteration: </b>sag-ur\𒊕𒌨
𒊕𒌨𒅎𒃾𒁹\<b>Transliteration: </b>sag-ur-iszkur-d-disz
<b>Transliteration: </b>sag-ur-iszkur-d-disz\𒊕𒌨𒅎𒃾𒁹
𒊕𒍝𒋞𒌆\<b>Transliteration: </b>sag-za-sig4-tug2
<b>Transliteration: </b>sag-za-sig4-tug2\𒊕𒍝𒋞𒌆
𒊕𒍪\<b>Transliteration: </b>sag-su2
<b>Transliteration: </b>sag-su2\𒊕𒍪
𒊕𒍪𒈿\<b>Transliteration: </b>sag-su2-nu
<b>Transliteration: </b>sag-su2-nu\𒊕𒍪𒈿
𒊩\<b>Transliteration: </b>munus
<b>Transliteration: </b>munus\𒊩
𒊩1a\<b>Transliteration: </b>mi-sza10
<b>Transliteration: </b>mi-sza10\𒊩1a
𒊩1a𒀭\<b>Transliteration: </b>mi-sza10-an
<b>Transliteration: </b>mi-sza10-an\𒊩1a𒀭
𒊩𒀀\<b>Transliteration: </b>mi-a
<b>Transliteration: </b>mi-a\𒊩𒀀
𒊩𒀀𒀀𒊏\<b>Transliteration: </b>mi-a-a-ra
<b>Transliteration: </b>mi-a-a-ra\𒊩𒀀𒀀𒊏
𒊩𒀀𒂵\<b>Transliteration: </b>mim-mu-ka
<b>Transliteration: </b>mim-mu-ka\𒊩𒀀𒂵
𒊩𒀀𒄩𒀭𒅀𒁹\<b>Transliteration: </b>mi-mu-ha-an-ia-disz
<b>Transliteration: </b>mi-mu-ha-an-ia-disz\𒊩𒀀𒄩𒀭𒅀𒁹
𒊩𒀀𒄭𒂍\<b>Transliteration: </b>mi-a-hi-e2
<b>Transliteration: </b>mi-a-hi-e2\𒊩𒀀𒄭𒂍
𒊩𒀀𒄭𒊏𒆳𒀲\<b>Transliteration: </b>mi-a-hi-ra-kur-ansze
<b>Transliteration: </b>mi-a-hi-ra-kur-ansze\𒊩𒀀𒄭𒊏𒆳𒀲
𒊩𒀀𒅖𒉌\<b>Transliteration: </b>mi-mu-isz-ni
<b>Transliteration: </b>mi-mu-isz-ni\𒊩𒀀𒅖𒉌
𒊩𒀀𒅖𒉿\<b>Transliteration: </b>mi-mu-isz-yi
<b>Transliteration: </b>mi-mu-isz-yi\𒊩𒀀𒅖𒉿
𒊩𒀀𒇲\<b>Transliteration: </b>mi-a-la
<b>Transliteration: </b>mi-a-la\𒊩𒀀𒇲
𒊩𒀀𒇲𒅇\<b>Transliteration: </b>mi-a-la-u3
<b>Transliteration: </b>mi-a-la-u3\𒊩𒀀𒇲𒅇
𒊩𒀀𒇲𒐼\<b>Transliteration: </b>mi-a-la-sza
<b>Transliteration: </b>mi-a-la-sza\𒊩𒀀𒇲𒐼
𒊩𒀀𒈠𒌝\<b>Transliteration: </b>mi-a-ma-um
<b>Transliteration: </b>mi-a-ma-um\𒊩𒀀𒈠𒌝
𒊩𒀀𒉌𒅎𒑙\<b>Transliteration: </b>munus-wa-ni-im-pi2
<b>Transliteration: </b>munus-wa-ni-im-pi2\𒊩𒀀𒉌𒅎𒑙
𒊩𒀀𒊏\<b>Transliteration: </b>mi-a-ra
<b>Transliteration: </b>mi-a-ra\𒊩𒀀𒊏
𒊩𒀀𒋙\<b>Transliteration: </b>mi-mu-szu
<b>Transliteration: </b>mi-mu-szu\𒊩𒀀𒋙
𒊩𒀀𒋙𒈿\<b>Transliteration: </b>mim-mu-szu-nu
<b>Transliteration: </b>mim-mu-szu-nu\𒊩𒀀𒋙𒈿
𒊩𒀀𒋤𒉌\<b>Transliteration: </b>munus-a-su-li
<b>Transliteration: </b>munus-a-su-li\𒊩𒀀𒋤𒉌
𒊩𒀉\<b>Transliteration: </b>mi-it
<b>Transliteration: </b>mi-it\𒊩𒀉
𒊩𒀉𒁕𒀀𒀭𒉌\<b>Transliteration: </b>mi-it-ta-a-an-ni
<b>Transliteration: </b>mi-it-ta-a-an-ni\𒊩𒀉𒁕𒀀𒀭𒉌
𒊩𒀉𒁕𒀭𒉌\<b>Transliteration: </b>mi-it-ta-an-ni
<b>Transliteration: </b>mi-it-ta-an-ni\𒊩𒀉𒁕𒀭𒉌
𒊩𒀉𒁕𒉌𒈠\<b>Transliteration: </b>mi-it-ta-ni-ma
<b>Transliteration: </b>mi-it-ta-ni-ma\𒊩𒀉𒁕𒉌𒈠
𒊩𒀉𒂵𒊑\<b>Transliteration: </b>mi-it-ga-ri
<b>Transliteration: </b>mi-it-ga-ri\𒊩𒀉𒂵𒊑
𒊩𒀉𒄩𒊑𒅖\<b>Transliteration: </b>mi-it-ha-ri-isz
<b>Transliteration: </b>mi-it-ha-ri-isz\𒊩𒀉𒄩𒊑𒅖
𒊩𒀉𒆠\<b>Transliteration: </b>mi-it-ki
<b>Transliteration: </b>mi-it-ki\𒊩𒀉𒆠
𒊩𒀉𒉌𒉺\<b>Transliteration: </b>mi-it,-li-pa
<b>Transliteration: </b>mi-it,-li-pa\𒊩𒀉𒉌𒉺
𒊩𒀉𒉿\<b>Transliteration: </b>mi-it-yi
<b>Transliteration: </b>mi-it-yi\𒊩𒀉𒉿
𒊩𒀉𒉿𒅁𒉿\<b>Transliteration: </b>mi-id-bi-ib-bi
<b>Transliteration: </b>mi-id-bi-ib-bi\𒊩𒀉𒉿𒅁𒉿
𒊩𒀉𒉿𒉌𒆠\<b>Transliteration: </b>mi-it-bi-na-in
<b>Transliteration: </b>mi-it-bi-na-in\𒊩𒀉𒉿𒉌𒆠
𒊩𒀊𒂵𒅕\<b>Transliteration: </b>mi-ab-ka-ir
<b>Transliteration: </b>mi-ab-ka-ir\𒊩𒀊𒂵𒅕
𒊩𒀜𒀀𒀀\<b>Transliteration: </b>mi-at-wa-a
<b>Transliteration: </b>mi-at-wa-a\𒊩𒀜𒀀𒀀
𒊩𒀜𒁕𒀊𒍝\<b>Transliteration: </b>mi-at-ta-ab-s,a
<b>Transliteration: </b>mi-at-ta-ab-s,a\𒊩𒀜𒁕𒀊𒍝
𒊩𒀜𒉌𒁕\<b>Transliteration: </b>mi-at-na-da
<b>Transliteration: </b>mi-at-na-da\𒊩𒀜𒉌𒁕
𒊩𒀜𒊏𒀝𒉌\<b>Transliteration: </b>mi-at-ra-ak-na
<b>Transliteration: </b>mi-at-ra-ak-na\𒊩𒀜𒊏𒀝𒉌
𒊩𒀜𒊏𒁕\<b>Transliteration: </b>mi-at-ra-ta
<b>Transliteration: </b>mi-at-ra-ta\𒊩𒀜𒊏𒁕
𒊩𒀜𒋡𒄬\<b>Transliteration: </b>mi-at-qa-hal
<b>Transliteration: </b>mi-at-qa-hal\𒊩𒀜𒋡𒄬
𒊩𒀜𒐼𒁀𒐊\<b>Transliteration: </b>mi-at-sza-ba-i
<b>Transliteration: </b>mi-at-sza-ba-i\𒊩𒀜𒐼𒁀𒐊
𒊩𒀝𒇲𒀠\<b>Transliteration: </b>mi-ak-la-al
<b>Transliteration: </b>mi-ak-la-al\𒊩𒀝𒇲𒀠
𒊩𒀝𒇲𒉌\<b>Transliteration: </b>mi-ak-la-ni
<b>Transliteration: </b>mi-ak-la-ni\𒊩𒀝𒇲𒉌
𒊩𒀝𒐼\<b>Transliteration: </b>mi-ak-sza
<b>Transliteration: </b>mi-ak-sza\𒊩𒀝𒐼
𒊩𒀠\<b>Transliteration: </b>mi-al
<b>Transliteration: </b>mi-al\𒊩𒀠
𒊩𒀠𒁕\<b>Transliteration: </b>mi-al-ta
<b>Transliteration: </b>mi-al-ta\𒊩𒀠𒁕
𒊩𒀠𒂵𒐊\<b>Transliteration: </b>mi-al-ga-i
<b>Transliteration: </b>mi-al-ga-i\𒊩𒀠𒂵𒐊
𒊩𒀠𒅖\<b>Transliteration: </b>mi-al-isz
<b>Transliteration: </b>mi-al-isz\𒊩𒀠𒅖
𒊩𒀠𒅖𒉌\<b>Transliteration: </b>mi-al-isz-li
<b>Transliteration: </b>mi-al-isz-li\𒊩𒀠𒅖𒉌
𒊩𒀠𒋡\<b>Transliteration: </b>mi-al-qa
<b>Transliteration: </b>mi-al-qa\𒊩𒀠𒋡
𒊩𒀠𒋡𒁕\<b>Transliteration: </b>mi-al-qa-ta
<b>Transliteration: </b>mi-al-qa-ta\𒊩𒀠𒋡𒁕
𒊩𒀫𒊍\<b>Transliteration: </b>mi-s,ur-as,
<b>Transliteration: </b>mi-s,ur-as,\𒊩𒀫𒊍
𒊩𒀫𒌑\<b>Transliteration: </b>mi-s,ur-u2
<b>Transliteration: </b>mi-s,ur-u2\𒊩𒀫𒌑
𒊩𒀸𒁕\<b>Transliteration: </b>munus-asz-ta
<b>Transliteration: </b>munus-asz-ta\𒊩𒀸𒁕
𒊩𒀸𒉺𒉿\<b>Transliteration: </b>mi-asz-pa-yu
<b>Transliteration: </b>mi-asz-pa-yu\𒊩𒀸𒉺𒉿
𒊩𒁀𒆠\<b>Transliteration: </b>mi-ba-qi2
<b>Transliteration: </b>mi-ba-qi2\𒊩𒁀𒆠
𒊩𒁇𒐼\<b>Transliteration: </b>mi-par2-sza
<b>Transliteration: </b>mi-par2-sza\𒊩𒁇𒐼
𒊩𒁍𒀀\<b>Transliteration: </b>mi-bu-a
<b>Transliteration: </b>mi-bu-a\𒊩𒁍𒀀
𒊩𒁍𒅅𒁲\<b>Transliteration: </b>mi-bu-iq-ti
<b>Transliteration: </b>mi-bu-iq-ti\𒊩𒁍𒅅𒁲
𒊩𒁍𒆏\<b>Transliteration: </b>mi-bu-gab2
<b>Transliteration: </b>mi-bu-gab2\𒊩𒁍𒆏
𒊩𒁍𒊑𒁲\<b>Transliteration: </b>mi-bu-ri-ti
<b>Transliteration: </b>mi-bu-ri-ti\𒊩𒁍𒊑𒁲
𒊩𒁍𒊑𒊩𒆪𒉌𒅋\<b>Transliteration: </b>mi-bu-ri-mi-ku-li-il
<b>Transliteration: </b>mi-bu-ri-mi-ku-li-il\𒊩𒁍𒊑𒊩𒆪𒉌𒅋
𒊩𒁍𒊑𒐊\<b>Transliteration: </b>mi-bu-ri-i
<b>Transliteration: </b>mi-bu-ri-i\𒊩𒁍𒊑𒐊
𒊩𒁓𒅖\<b>Transliteration: </b>mi-pur-isz
<b>Transliteration: </b>mi-pur-isz\𒊩𒁓𒅖
𒊩𒁕𒀀𒆕𒄭𒂊𒉺\<b>Transliteration: </b>munus-da-a-du-he2-e-pa
<b>Transliteration: </b>munus-da-a-du-he2-e-pa\𒊩𒁕𒀀𒆕𒄭𒂊𒉺
𒊩𒁕𒀀𒆕𒄭𒉺\<b>Transliteration: </b>munus-ta-a-du-he2-pa
<b>Transliteration: </b>munus-ta-a-du-he2-pa\𒊩𒁕𒀀𒆕𒄭𒉺
𒊩𒁕𒀀𒌅𒄭𒂊𒉺\<b>Transliteration: </b>munus-ta-a-tu4-he2-e-pa
<b>Transliteration: </b>munus-ta-a-tu4-he2-e-pa\𒊩𒁕𒀀𒌅𒄭𒂊𒉺
𒊩𒁕𒀀𒌅𒄭𒉺\<b>Transliteration: </b>munus-ta-a-tu4-he2-pa
<b>Transliteration: </b>munus-ta-a-tu4-he2-pa\𒊩𒁕𒀀𒌅𒄭𒉺
𒊩𒁕𒀜\<b>Transliteration: </b>mi-ta-at
<b>Transliteration: </b>mi-ta-at\𒊩𒁕𒀜
𒊩𒁕𒀭𒀀𒍢\<b>Transliteration: </b>mi-ta-an-a-zi
<b>Transliteration: </b>mi-ta-an-a-zi\𒊩𒁕𒀭𒀀𒍢
𒊩𒁕𒀭𒉌\<b>Transliteration: </b>mi-ta-an-ni
<b>Transliteration: </b>mi-ta-an-ni\𒊩𒁕𒀭𒉌
𒊩𒁕𒁕\<b>Transliteration: </b>mi-ta-ta
<b>Transliteration: </b>mi-ta-ta\𒊩𒁕𒁕
𒊩𒁕𒁲\<b>Transliteration: </b>mi-ta-ti
<b>Transliteration: </b>mi-ta-ti\𒊩𒁕𒁲
𒊩𒁕𒆕𒄭𒉺\<b>Transliteration: </b>munus-ta-du-he2-pa
<b>Transliteration: </b>munus-ta-du-he2-pa\𒊩𒁕𒆕𒄭𒉺
𒊩𒁕𒆪\<b>Transliteration: </b>mi-ta-ku
<b>Transliteration: </b>mi-ta-ku\𒊩𒁕𒆪
𒊩𒁕𒉌\<b>Transliteration: </b>mi-ta-na
<b>Transliteration: </b>mi-ta-na\𒊩𒁕𒉌
𒊩𒁕𒌓\<b>Transliteration: </b>mi-ta-tam
<b>Transliteration: </b>mi-ta-tam\𒊩𒁕𒌓
𒊩𒁕𒌓𒌅\<b>Transliteration: </b>mi-ta-ut-tu4
<b>Transliteration: </b>mi-ta-ut-tu4\𒊩𒁕𒌓𒌅
𒊩𒁲\<b>Transliteration: </b>munus-ti
<b>Transliteration: </b>munus-ti\𒊩𒁲
𒊩𒁲𒀀\<b>Transliteration: </b>mi-di-a
<b>Transliteration: </b>mi-di-a\𒊩𒁲𒀀
𒊩𒁲𒁲\<b>Transliteration: </b>mi-de-ti
<b>Transliteration: </b>mi-de-ti\𒊩𒁲𒁲
𒊩𒁲𒃰\<b>Transliteration: </b>mi-ti-kat
<b>Transliteration: </b>mi-ti-kat\𒊩𒁲𒃰
𒊩𒁲𒄴𒁳\<b>Transliteration: </b>mi-di-uh-lu
<b>Transliteration: </b>mi-di-uh-lu\𒊩𒁲𒄴𒁳
𒊩𒁲𒅖\<b>Transliteration: </b>mi-ti-isz
<b>Transliteration: </b>mi-ti-isz\𒊩𒁲𒅖
𒊩𒁲𒆠\<b>Transliteration: </b>mi-ti-ki
<b>Transliteration: </b>mi-ti-ki\𒊩𒁲𒆠
𒊩𒁲𒇲\<b>Transliteration: </b>mi-di-la
<b>Transliteration: </b>mi-di-la\𒊩𒁲𒇲
𒊩𒁲𒈠\<b>Transliteration: </b>mi-ti-ma
<b>Transliteration: </b>mi-ti-ma\𒊩𒁲𒈠
𒊩𒁲𒉌\<b>Transliteration: </b>mi-di-li
<b>Transliteration: </b>mi-di-li\𒊩𒁲𒉌
𒊩𒁲𒉌𒀜𒉌\<b>Transliteration: </b>mi-ti-na-ad-na
<b>Transliteration: </b>mi-ti-na-ad-na\𒊩𒁲𒉌𒀜𒉌
𒊩𒁲𒉿\<b>Transliteration: </b>mi-di-yi
<b>Transliteration: </b>mi-di-yi\𒊩𒁲𒉿
𒊩𒁲𒐊\<b>Transliteration: </b>mi-di-i
<b>Transliteration: </b>mi-di-i\𒊩𒁲𒐊
𒊩𒁳𒀀𒐼\<b>Transliteration: </b>mi-lu-a-sza
<b>Transliteration: </b>mi-lu-a-sza\𒊩𒁳𒀀𒐼
𒊩𒁳𒀠\<b>Transliteration: </b>mi-lu-al
<b>Transliteration: </b>mi-lu-al\𒊩𒁳𒀠
𒊩𒁳𒄩\<b>Transliteration: </b>mi-lu-ha
<b>Transliteration: </b>mi-lu-ha\𒊩𒁳𒄩
𒊩𒁳𒌑\<b>Transliteration: </b>mi-lu-u2
<b>Transliteration: </b>mi-lu-u2\𒊩𒁳𒌑
𒊩𒁳𒌷\<b>Transliteration: </b>mi-lu-iri
<b>Transliteration: </b>mi-lu-iri\𒊩𒁳𒌷
𒊩𒁷𒀜\<b>Transliteration: </b>mi-din-ad
<b>Transliteration: </b>mi-din-ad\𒊩𒁷𒀜
𒊩𒁷𒀭𒉌𒀀\<b>Transliteration: </b>mi-din-an-na-a
<b>Transliteration: </b>mi-din-an-na-a\𒊩𒁷𒀭𒉌𒀀
𒊩𒁷𒁕𒀉\<b>Transliteration: </b>mi-din-ta-it
<b>Transliteration: </b>mi-din-ta-it\𒊩𒁷𒁕𒀉
𒊩𒁷𒁕𒀉𒉌\<b>Transliteration: </b>mi-din-ta-it-ni
<b>Transliteration: </b>mi-din-ta-it-ni\𒊩𒁷𒁕𒀉𒉌
𒊩𒁷𒁕𒀜\<b>Transliteration: </b>mi-din-ta-at
<b>Transliteration: </b>mi-din-ta-at\𒊩𒁷𒁕𒀜
𒊩𒁷𒉌\<b>Transliteration: </b>mi-din-na
<b>Transliteration: </b>mi-din-na\𒊩𒁷𒉌
𒊩𒁷𒐊\<b>Transliteration: </b>mi-din-i
<b>Transliteration: </b>mi-din-i\𒊩𒁷𒐊
𒊩𒁹\<b>Transliteration: </b>mi-disz
<b>Transliteration: </b>mi-disz\𒊩𒁹
𒊩𒁹𒁳𒄭𒉺\<b>Transliteration: </b>munus-ge-lu-he2-pa
<b>Transliteration: </b>munus-ge-lu-he2-pa\𒊩𒁹𒁳𒄭𒉺
𒊩𒁺𒌌𒇥𒉌𒀀𒀀\<b>Transliteration: </b>munus-tu3-ul-pu-na-a-a
<b>Transliteration: </b>munus-tu3-ul-pu-na-a-a\𒊩𒁺𒌌𒇥𒉌𒀀𒀀
𒊩𒁺𒌌𒇥𒌦𒉌𒀀\<b>Transliteration: </b>munus-tu3-ul-pu-un-na-a
<b>Transliteration: </b>munus-tu3-ul-pu-un-na-a\𒊩𒁺𒌌𒇥𒌦𒉌𒀀
𒊩𒁺𒌌𒇥𒌦𒉌𒀀𒀀\<b>Transliteration: </b>munus-tu3-ul-pu-un-na-a-a
<b>Transliteration: </b>munus-tu3-ul-pu-un-na-a-a\𒊩𒁺𒌌𒇥𒌦𒉌𒀀𒀀
𒊩𒁺𒌌𒇥𒌦𒉌𒀀𒀀𒈠\<b>Transliteration: </b>munus-tu3-ul-pu-un-na-a-a-ma
<b>Transliteration: </b>munus-tu3-ul-pu-un-na-a-a-ma\𒊩𒁺𒌌𒇥𒌦𒉌𒀀𒀀𒈠
𒊩𒂄\<b>Transliteration: </b>mi-szul
<b>Transliteration: </b>mi-szul\𒊩𒂄
𒊩𒂊𒂍𒉌𒊹\<b>Transliteration: </b>mi-e-e2-le-te
<b>Transliteration: </b>mi-e-e2-le-te\𒊩𒂊𒂍𒉌𒊹
𒊩𒂗𒁲\<b>Transliteration: </b>mi-in4-de
<b>Transliteration: </b>mi-in4-de\𒊩𒂗𒁲
𒊩𒂗𒋾\<b>Transliteration: </b>mi-in4-de9
<b>Transliteration: </b>mi-in4-de9\𒊩𒂗𒋾
𒊩𒂠𒂖𒁺𒌦𒉌𒀀𒀀\<b>Transliteration: </b>munus-sze-el-tu3-un-na-a-a
<b>Transliteration: </b>munus-sze-el-tu3-un-na-a-a\𒊩𒂠𒂖𒁺𒌦𒉌𒀀𒀀
𒊩𒂠𒂖𒌅𒌦𒉌𒀀𒀀\<b>Transliteration: </b>munus-sze-el-tu4-un-na-a-a
<b>Transliteration: </b>munus-sze-el-tu4-un-na-a-a\𒊩𒂠𒂖𒌅𒌦𒉌𒀀𒀀
𒊩𒂠𒈿\<b>Transliteration: </b>mi-sze-nu
<b>Transliteration: </b>mi-sze-nu\𒊩𒂠𒈿
𒊩𒂵𒀀𒈠\<b>Transliteration: </b>mi-ga-a-ma
<b>Transliteration: </b>mi-ga-a-ma\𒊩𒂵𒀀𒈠
𒊩𒂵𒁍𒀀\<b>Transliteration: </b>mi-ka-bu-a
<b>Transliteration: </b>mi-ka-bu-a\𒊩𒂵𒁍𒀀
𒊩𒃶𒀠\<b>Transliteration: </b>mi-kam2-al
<b>Transliteration: </b>mi-kam2-al\𒊩𒃶𒀠
𒊩𒃾\<b>Transliteration: </b>mi-d
<b>Transliteration: </b>mi-d\𒊩𒃾
𒊩𒄀𒉌\<b>Transliteration: </b>mi-qi3-li
<b>Transliteration: </b>mi-qi3-li\𒊩𒄀𒉌
𒊩𒄀𒊹𒂖\<b>Transliteration: </b>mi-qe3-te-el
<b>Transliteration: </b>mi-qe3-te-el\𒊩𒄀𒊹𒂖
𒊩𒄑𒄭𒊑\<b>Transliteration: </b>mi-is,-hi-ri
<b>Transliteration: </b>mi-is,-hi-ri\𒊩𒄑𒄭𒊑
𒊩𒄑𒊑\<b>Transliteration: </b>mi-is,-ri
<b>Transliteration: </b>mi-is,-ri\𒊩𒄑𒊑
𒊩𒄑𒊑𒂊\<b>Transliteration: </b>mi-is,-re-e
<b>Transliteration: </b>mi-is,-re-e\𒊩𒄑𒊑𒂊
𒊩𒄑𒊑𒅎𒈠\<b>Transliteration: </b>mi-is,-ri-im-ma
<b>Transliteration: </b>mi-is,-ri-im-ma\𒊩𒄑𒊑𒅎𒈠
𒊩𒄑𒊑𒅎𒈠𒀀𒈨\<b>Transliteration: </b>mi-is,-ri-im-ma-a-me
<b>Transliteration: </b>mi-is,-ri-im-ma-a-me\𒊩𒄑𒊑𒅎𒈠𒀀𒈨
𒊩𒄑𒊑𒆠\<b>Transliteration: </b>mi-is,-ri-ki
<b>Transliteration: </b>mi-is,-ri-ki\𒊩𒄑𒊑𒆠
𒊩𒄑𒊑𒈠𒀀𒀜\<b>Transliteration: </b>mi-is,-ri-ma-a-ad
<b>Transliteration: </b>mi-is,-ri-ma-a-ad\𒊩𒄑𒊑𒈠𒀀𒀜
𒊩𒄑𒊑𒐊\<b>Transliteration: </b>mi-is,-ri-i
<b>Transliteration: </b>mi-is,-ri-i\𒊩𒄑𒊑𒐊
𒊩𒄑𒊑𒐊𒅎𒈨\<b>Transliteration: </b>mi-is,-ri-i-im-me
<b>Transliteration: </b>mi-is,-ri-i-im-me\𒊩𒄑𒊑𒐊𒅎𒈨
𒊩𒄑𒊑𒐊𒆠\<b>Transliteration: </b>mi-is,-ri-i-ki
<b>Transliteration: </b>mi-is,-ri-i-ki\𒊩𒄑𒊑𒐊𒆠
𒊩𒄑𒌓\<b>Transliteration: </b>mi-is-tu2
<b>Transliteration: </b>mi-is-tu2\𒊩𒄑𒌓
𒊩𒄑𒍝𒊑\<b>Transliteration: </b>mi-is,-s,a-ri
<b>Transliteration: </b>mi-is,-s,a-ri\𒊩𒄑𒍝𒊑
𒊩𒄑𒍢𒉿\<b>Transliteration: </b>mi-iz-zi-yi
<b>Transliteration: </b>mi-iz-zi-yi\𒊩𒄑𒍢𒉿
𒊩𒄑𒍢𒐊\<b>Transliteration: </b>mi-iz-zi-i
<b>Transliteration: </b>mi-iz-zi-i\𒊩𒄑𒍢𒐊
𒊩𒄠\<b>Transliteration: </b>mi-am
<b>Transliteration: </b>mi-am\𒊩𒄠
𒊩𒄠𒁕𒋙𒅅𒉿\<b>Transliteration: </b>mi-am-da-szu-ik-yi
<b>Transliteration: </b>mi-am-da-szu-ik-yi\𒊩𒄠𒁕𒋙𒅅𒉿
𒊩𒄠𒂵𒀠\<b>Transliteration: </b>mi-am-ka-al
<b>Transliteration: </b>mi-am-ka-al\𒊩𒄠𒂵𒀠
𒊩𒄠𒂵𒀭𒈠\<b>Transliteration: </b>mi-am-ga-an-ma
<b>Transliteration: </b>mi-am-ga-an-ma\𒊩𒄠𒂵𒀭𒈠
𒊩𒄠𒆠\<b>Transliteration: </b>mi-am-ki
<b>Transliteration: </b>mi-am-ki\𒊩𒄠𒆠
𒊩𒄠𒈠\<b>Transliteration: </b>mi-am-ma
<b>Transliteration: </b>mi-am-ma\𒊩𒄠𒈠
𒊩𒄠𒉌𒊩\<b>Transliteration: </b>mi-am-na-mi
<b>Transliteration: </b>mi-am-na-mi\𒊩𒄠𒉌𒊩
𒊩𒄠𒊏𒅆𒍑\<b>Transliteration: </b>mi-am-ra-szi-usz
<b>Transliteration: </b>mi-am-ra-szi-usz\𒊩𒄠𒊏𒅆𒍑
𒊩𒄠𒊩𒋙\<b>Transliteration: </b>mi-am-mi-szu
<b>Transliteration: </b>mi-am-mi-szu\𒊩𒄠𒊩𒋙
𒊩𒄠𒐼\<b>Transliteration: </b>mi-am-sza
<b>Transliteration: </b>mi-am-sza\𒊩𒄠𒐼
𒊩𒄢𒀭\<b>Transliteration: </b>mi-gug-an
<b>Transliteration: </b>mi-gug-an\𒊩𒄢𒀭
𒊩𒄣𒄬\<b>Transliteration: </b>mi-qu-hal
<b>Transliteration: </b>mi-qu-hal\𒊩𒄣𒄬
𒊩𒄩𒀭𒅀\<b>Transliteration: </b>mi-ha-an-ia
<b>Transliteration: </b>mi-ha-an-ia\𒊩𒄩𒀭𒅀
𒊩𒄩𒀭𒅀𒁹\<b>Transliteration: </b>mi-ha-an-ia-disz
<b>Transliteration: </b>mi-ha-an-ia-disz\𒊩𒄩𒀭𒅀𒁹
𒊩𒄩𒅆𒅎𒈠𒀜𒂵\<b>Transliteration: </b>munus-ha-szi-im-ma-at-ka3
<b>Transliteration: </b>munus-ha-szi-im-ma-at-ka3\𒊩𒄩𒅆𒅎𒈠𒀜𒂵
𒊩𒄩𒅆𒅎𒈠𒀜𒋡\<b>Transliteration: </b>munus-ha-szi-im-ma-at-ka4
<b>Transliteration: </b>munus-ha-szi-im-ma-at-ka4\𒊩𒄩𒅆𒅎𒈠𒀜𒋡
𒊩𒄩𒅆𒈠𒀜𒋡\<b>Transliteration: </b>munus-ha-szi-ma-at-ka4
<b>Transliteration: </b>munus-ha-szi-ma-at-ka4\𒊩𒄩𒅆𒈠𒀜𒋡
𒊩𒄩𒉌𒊹\<b>Transliteration: </b>munus-ha-na-te
<b>Transliteration: </b>munus-ha-na-te\𒊩𒄩𒉌𒊹
